n,p,k,temperature,humidity,ph,rainfall,label,humidity_lag_1,humidity_lag_2,humidity_lag_3,humidity_lag_4,humidity_lag_5,humidity_lag_6,humidity_lag_7,humidity_lag_8,humidity_lag_9,humidity_lag_10,humidity_lag_11,humidity_lag_12,humidity_lag_13,humidity_lag_14,humidity_roll_mean_3,humidity_roll_std_7,rainfall_lag_1,rainfall_lag_2,rainfall_lag_3,rainfall_lag_4,rainfall_lag_5,rainfall_lag_6,rainfall_lag_7,rainfall_lag_8,rainfall_lag_9,rainfall_lag_10,rainfall_lag_11,rainfall_lag_12,rainfall_lag_13,rainfall_lag_14,rainfall_roll_mean_3,rainfall_roll_std_7,hum_target_7d,rain_target_7d
8,120,201,21.18667419,91.13435689,6.321152192,122.233323,apple,94.58900601,94.34814995,90.69489172,91.69532178,91.3821731,94.78993038,93.46806467,94.57459443,91.34685096,94.22253035,94.5513539,94.29119509999998,91.81758779,92.78226196,93.21068256000001,1.7028557613045592,116.0396587,114.0512495,110.4317855,24.7458198,23.65747461,23.0362503,24.20007242,21.13545688,25.08146686,28.98574189,28.22908103,27.21244021,20.76582087,27.14509034,113.50756456666663,47.92288719716914,92.69700874285715,113.76789061428572
20,129,201,23.41044706,91.69913296,5.587905967,116.07779309999998,apple,91.13435689,94.58900601,94.34814995,90.69489172,91.69532178,91.3821731,94.78993038,93.46806467,94.57459443,91.34685096,94.22253035,94.5513539,94.29119509999998,91.81758779,93.35717095000001,1.8193484935641102,122.233323,116.0396587,114.0512495,110.4317855,24.7458198,23.65747461,23.0362503,24.20007242,21.13545688,25.08146686,28.98574189,28.22908103,27.21244021,20.76582087,117.44141039999998,49.23640414488451,93.07160433285715,114.84217507142857
32,137,204,22.86006627,93.12859895,5.824151692999999,117.7296726,apple,91.69913296,91.13435689,94.58900601,94.34814995,90.69489172,91.69532178,91.3821731,94.78993038,93.46806467,94.57459443,91.34685096,94.22253035,94.5513539,94.29119509999998,92.47416528666668,1.575559700642297,116.07779309999998,122.233323,116.0396587,114.0512495,110.4317855,24.7458198,23.65747461,23.0362503,24.20007242,21.13545688,25.08146686,28.98574189,28.22908103,27.21244021,118.1169249333333,44.816981317392205,93.02413420999999,113.47847784285715
27,139,205,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple,93.12859895,91.69913296,91.13435689,94.58900601,94.34814995,90.69489172,91.69532178,91.3821731,94.78993038,93.46806467,94.57459443,91.34685096,94.22253035,94.5513539,91.98736293333336,1.5588831739968978,117.7296726,116.07779309999998,122.233323,116.0396587,114.0512495,110.4317855,24.7458198,23.65747461,23.0362503,24.20007242,21.13545688,25.08146686,28.98574189,28.22908103,118.68026289999996,34.71073307367628,93.18600427571428,113.45111757142857
0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,apple,93.40819246,93.12859895,91.69913296,91.13435689,94.58900601,94.34814995,90.69489172,91.69532178,91.3821731,94.78993038,93.46806467,94.57459443,91.34685096,94.22253035,92.74530812333334,1.551446211903862,105.5473627,117.7296726,116.07779309999998,122.233323,116.0396587,114.0512495,110.4317855,24.7458198,23.65747461,23.0362503,24.20007242,21.13545688,25.08146686,28.98574189,113.11827613333328,5.353242102149718,92.83347038714285,111.03610117142857
22,144,196,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple,92.96129462,93.40819246,93.12859895,91.69913296,91.13435689,94.58900601,94.34814995,90.69489172,91.69532178,91.3821731,94.78993038,93.46806467,94.57459443,91.34685096,93.16602867666667,1.2708047222100745,121.1349176,105.5473627,117.7296726,116.07779309999998,122.233323,116.0396587,114.0512495,110.4317855,24.7458198,23.65747461,23.0362503,24.20007242,21.13545688,25.08146686,114.80398429999997,5.495175005266164,92.67784501428571,108.92020501428571
1,124,199,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple,91.68748063,92.96129462,93.40819246,93.12859895,91.69913296,91.13435689,94.58900601,94.34814995,90.69489172,91.69532178,91.3821731,94.78993038,93.46806467,94.57459443,92.68565590333334,1.2102234988375813,117.0761277,121.1349176,105.5473627,117.7296726,116.07779309999998,122.233323,116.0396587,114.0512495,110.4317855,24.7458198,23.65747461,23.0362503,24.20007242,21.13545688,114.58613599999995,5.424197405026592,92.42111971428572,107.74293932857144
30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,apple,93.27392415,91.68748063,92.96129462,93.40819246,93.12859895,91.69913296,91.13435689,94.58900601,94.34814995,90.69489172,91.69532178,91.3821731,94.78993038,93.46806467,92.6408998,0.9302451215863671,112.66765890000002,117.0761277,121.1349176,105.5473627,117.7296726,116.07779309999998,122.233323,116.0396587,114.0512495,110.4317855,24.7458198,23.65747461,23.0362503,24.20007242,116.95956806666663,5.622996705528188,92.05884528857142,108.05706592857143
29,121,196,22.84852833,94.32130209,6.079497202000001,123.5977843,apple,92.72043743,93.27392415,91.68748063,92.96129462,93.40819246,93.12859895,91.69913296,91.13435689,94.58900601,94.34814995,90.69489172,91.69532178,91.3821731,94.78993038,92.56061407,0.7199748595519708,106.1417017,112.66765890000002,117.0761277,121.1349176,105.5473627,117.7296726,116.07779309999998,122.233323,116.0396587,114.0512495,110.4317855,24.7458198,23.65747461,23.0362503,111.9618294333333,5.960917597016308,92.12192411142857,106.80606424285715
13,126,204,23.1094265,92.79630809,6.3831802710000005,108.183792,apple,94.32130209,92.72043743,93.27392415,91.68748063,92.96129462,93.40819246,93.12859895,91.69913296,91.13435689,94.58900601,94.34814995,90.69489172,91.69532178,91.3821731,93.43855455666669,0.7927276326654923,123.5977843,106.1417017,112.66765890000002,117.0761277,121.1349176,105.5473627,117.7296726,116.07779309999998,122.233323,116.0396587,114.0512495,110.4317855,24.7458198,23.65747461,114.13571496666664,7.028605626360441,92.23397437714286,106.30085089999999
9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple,92.79630809,94.32130209,92.72043743,93.27392415,91.68748063,92.96129462,93.40819246,93.12859895,91.69913296,91.13435689,94.58900601,94.34814995,90.69489172,91.69532178,93.27934920333333,0.7986726847868852,108.183792,123.5977843,106.1417017,112.66765890000002,117.0761277,121.1349176,105.5473627,117.7296726,116.07779309999998,122.233323,116.0396587,114.0512495,110.4317855,24.7458198,112.64109266666662,7.295963661908382,92.0946282242857,106.66054528571429
0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,apple,94.54128292,92.79630809,94.32130209,92.72043743,93.27392415,91.68748063,92.96129462,93.40819246,93.12859895,91.69913296,91.13435689,94.58900601,94.34814995,90.69489172,93.8862977,0.9830305510841776,105.3558408,108.183792,123.5977843,106.1417017,112.66765890000002,117.0761277,121.1349176,105.5473627,117.7296726,116.07779309999998,122.233323,116.0396587,114.0512495,110.4317855,112.37913903333329,7.330938088731597,92.41095590285714,109.12739247142858
30,143,199,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple,90.4935574,94.54128292,92.79630809,94.32130209,92.72043743,93.27392415,91.68748063,92.96129462,93.40819246,93.12859895,91.69913296,91.13435689,94.58900601,94.34814995,92.61038280333334,1.4216720869702948,104.2298028,105.3558408,108.183792,123.5977843,106.1417017,112.66765890000002,117.0761277,121.1349176,105.5473627,117.7296726,116.07779309999998,122.233323,116.0396587,114.0512495,105.92314519999996,7.160326497603681,92.39017225142857,110.21602177142857
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple,90.59810302,90.4935574,94.54128292,92.79630809,94.32130209,92.72043743,93.27392415,91.68748063,92.96129462,93.40819246,93.12859895,91.69913296,91.13435689,94.58900601,91.87764778,1.6145664579640444,102.2648546,104.2298028,105.3558408,108.183792,123.5977843,106.1417017,112.66765890000002,117.0761277,121.1349176,105.5473627,117.7296726,116.07779309999998,122.233323,116.0396587,103.95016606666665,7.2656197651449235,92.67063165571427,111.75192755714285
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple,91.47684705,90.59810302,90.4935574,94.54128292,92.79630809,94.32130209,92.72043743,93.27392415,91.68748063,92.96129462,93.40819246,93.12859895,91.69913296,91.13435689,90.85616915666667,1.646545864310067,104.4267991,102.2648546,104.2298028,105.3558408,108.183792,123.5977843,106.1417017,112.66765890000002,117.0761277,121.1349176,105.5473627,117.7296726,116.07779309999998,122.233323,103.64048549999997,7.224737458340059,92.99951177000001,113.28934627142857
33,121,203,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple,90.18451645,91.47684705,90.59810302,90.4935574,94.54128292,92.79630809,94.32130209,92.72043743,93.27392415,91.68748063,92.96129462,93.40819246,93.12859895,91.69913296,90.75315550666669,1.8376063892033847,108.3405879,104.4267991,102.2648546,104.2298028,105.3558408,108.183792,123.5977843,106.1417017,112.66765890000002,117.0761277,121.1349176,105.5473627,117.7296726,116.07779309999998,105.01074719999997,7.19123866564534,92.72541298285714,112.46435692857142
7,144,195,22.96388477,93.58065995,5.85648105,104.64729859999998,apple,94.76285385,90.18451645,91.47684705,90.59810302,90.4935574,94.54128292,92.79630809,94.32130209,92.72043743,93.27392415,91.68748063,92.96129462,93.40819246,93.12859895,92.14140578333335,1.9332995287221562,114.8407725,108.3405879,104.4267991,102.2648546,104.2298028,105.3558408,108.183792,123.5977843,106.1417017,112.66765890000002,117.0761277,121.1349176,105.5473627,117.7296726,109.20271983333332,4.159991828942404,92.91333790857142,112.61390775714287
35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple,93.58065995,94.76285385,90.18451645,91.47684705,90.59810302,90.4935574,94.54128292,92.79630809,94.32130209,92.72043743,93.27392415,91.68748063,92.96129462,93.40819246,92.84267675000001,2.0004629492693327,104.64729859999998,114.8407725,108.3405879,104.4267991,102.2648546,104.2298028,105.3558408,108.183792,123.5977843,106.1417017,112.66765890000002,117.0761277,121.1349176,105.5473627,109.27621966666663,4.179486487129321,92.62087465142858,112.61126825714287
29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,apple,93.56585985,93.58065995,94.76285385,90.18451645,91.47684705,90.59810302,90.4935574,94.54128292,92.79630809,94.32130209,92.72043743,93.27392415,91.68748063,92.96129462,93.96979121666668,1.8405360096563346,107.8737015,104.64729859999998,114.8407725,108.3405879,104.4267991,102.2648546,104.2298028,105.3558408,108.183792,123.5977843,106.1417017,112.66765890000002,117.0761277,121.1349176,109.12059086666663,4.192926550346348,92.33230688714286,109.94040928571428
2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple,92.70785115,93.56585985,93.58065995,94.76285385,90.18451645,91.47684705,90.59810302,90.4935574,94.54128292,92.79630809,94.32130209,92.72043743,93.27392415,91.68748063,93.28479031666667,1.704778039691173,121.4977331,107.8737015,104.64729859999998,114.8407725,108.3405879,104.4267991,102.2648546,104.2298028,105.3558408,108.183792,123.5977843,106.1417017,112.66765890000002,117.0761277,111.33957773333329,6.796078357901883,92.31268824000001,109.17232387142857
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple,90.45261746,92.70785115,93.56585985,93.58065995,94.76285385,90.18451645,91.47684705,90.59810302,90.4935574,94.54128292,92.79630809,94.32130209,92.72043743,93.27392415,92.24210948666666,1.731244212909772,109.8852597,121.4977331,107.8737015,104.64729859999998,114.8407725,108.3405879,104.4267991,102.2648546,104.2298028,105.3558408,108.183792,123.5977843,106.1417017,112.66765890000002,113.08556476666665,6.0869289836237375,91.96067592142857,108.02870665714285
29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,apple,93.44006288,90.45261746,92.70785115,93.56585985,93.58065995,94.76285385,90.18451645,91.47684705,90.59810302,90.4935574,94.54128292,92.79630809,94.32130209,92.72043743,92.20017716333335,1.7175925115614927,115.1781396,109.8852597,121.4977331,107.8737015,104.64729859999998,114.8407725,108.3405879,104.4267991,102.2648546,104.2298028,105.3558408,108.183792,123.5977843,106.1417017,115.52037746666663,5.728564317482123,92.2785838942857,106.531373
32,141,203,21.25941052,92.84416234,5.821347769,109.06584709999998,apple,92.48667725,93.44006288,90.45261746,92.70785115,93.56585985,93.58065995,94.76285385,90.18451645,91.47684705,90.59810302,90.4935574,94.54128292,92.79630809,94.32130209,92.12645253000001,1.3414345377817398,119.1025189,115.1781396,109.8852597,121.4977331,107.8737015,104.64729859999998,114.8407725,108.3405879,104.4267991,102.2648546,104.2298028,105.3558408,108.183792,123.5977843,114.7219727333333,6.092988532584137,92.34662480285715,108.40700174285713
13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,apple,92.84416234,92.48667725,93.44006288,90.45261746,92.70785115,93.56585985,93.58065995,94.76285385,90.18451645,91.47684705,90.59810302,90.4935574,94.54128292,92.79630809,92.92363415666667,1.0943435515894733,109.06584709999998,119.1025189,115.1781396,109.8852597,121.4977331,107.8737015,104.64729859999998,114.8407725,108.3405879,104.4267991,102.2648546,104.2298028,105.3558408,108.183792,114.44883519999996,6.237171174322233,91.78691742285714,108.2422979
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple,94.89613443,92.84416234,92.48667725,93.44006288,90.45261746,92.70785115,93.56585985,93.58065995,94.76285385,90.18451645,91.47684705,90.59810302,90.4935574,94.54128292,93.40899134000001,1.3490058460324617,105.6941544,109.06584709999998,119.1025189,115.1781396,109.8852597,121.4977331,107.8737015,104.64729859999998,114.8407725,108.3405879,104.4267991,102.2648546,104.2298028,105.3558408,111.28750679999996,6.027527253637799,91.78159468142857,107.38404815714284
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple,91.51861705,94.89613443,92.84416234,92.48667725,93.44006288,90.45261746,92.70785115,93.56585985,93.58065995,94.76285385,90.18451645,91.47684705,90.59810302,90.4935574,93.08630460666667,1.4047312155484288,107.855225,105.6941544,109.06584709999998,119.1025189,115.1781396,109.8852597,121.4977331,107.8737015,104.64729859999998,114.8407725,108.3405879,104.4267991,102.2648546,104.2298028,107.53840883333329,6.029952545615225,91.92660191857142,110.46830384285714
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple,90.6878768,91.51861705,94.89613443,92.84416234,92.48667725,93.44006288,90.45261746,92.70785115,93.56585985,93.58065995,94.76285385,90.18451645,91.47684705,90.59810302,92.36754276,1.5803815482264063,102.8017203,107.855225,105.6941544,109.06584709999998,119.1025189,115.1781396,109.8852597,121.4977331,107.8737015,104.64729859999998,114.8407725,108.3405879,104.4267991,102.2648546,105.45036656666663,5.560058848872675,92.52129200714286,112.21515588571428
37,126,196,23.59997268,90.97597665,5.596449493,107.17281909999998,apple,90.31528693,90.6878768,91.51861705,94.89613443,92.84416234,92.48667725,93.44006288,90.45261746,92.70785115,93.56585985,93.58065995,94.76285385,90.18451645,91.47684705,90.84059359333334,1.6082121519271488,104.5086618,102.8017203,107.855225,105.6941544,109.06584709999998,119.1025189,115.1781396,109.8852597,121.4977331,107.8737015,104.64729859999998,114.8407725,108.3405879,104.4267991,105.05520236666662,5.9281346035080364,92.88268700428571,114.07037845714285
2,120,203,23.12652652,94.71203306,5.8934929989999985,108.62118329999998,apple,90.97597665,90.31528693,90.6878768,91.51861705,94.89613443,92.84416234,92.48667725,93.44006288,90.45261746,92.70785115,93.56585985,93.58065995,94.76285385,90.18451645,90.65971346000002,1.5898906431250832,107.17281909999998,104.5086618,102.8017203,107.855225,105.6941544,109.06584709999998,119.1025189,115.1781396,109.8852597,121.4977331,107.8737015,104.64729859999998,114.8407725,108.3405879,104.82773373333329,5.317108451335734,92.88634444428571,113.86511331428572
11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,apple,94.71203306,90.97597665,90.31528693,90.6878768,91.51861705,94.89613443,92.84416234,92.48667725,93.44006288,90.45261746,92.70785115,93.56585985,93.58065995,94.76285385,92.00109888000001,1.9040458631751296,108.62118329999998,107.17281909999998,104.5086618,102.8017203,107.855225,105.6941544,109.06584709999998,119.1025189,115.1781396,109.8852597,121.4977331,107.8737015,104.64729859999998,114.8407725,106.76755473333328,2.2970092191147398,92.71547822857143,113.6137914
10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,apple,93.3204487,94.71203306,90.97597665,90.31528693,90.6878768,91.51861705,94.89613443,92.84416234,92.48667725,93.44006288,90.45261746,92.70785115,93.56585985,93.58065995,93.00281947,1.935869323796624,122.1952483,108.62118329999998,107.17281909999998,104.5086618,102.8017203,107.855225,105.6941544,109.06584709999998,119.1025189,115.1781396,109.8852597,121.4977331,107.8737015,104.64729859999998,112.66308356666663,6.402669447182939,92.57941657,114.72399644285714
24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,apple,90.97818277,93.3204487,94.71203306,90.97597665,90.31528693,90.6878768,91.51861705,94.89613443,92.84416234,92.48667725,93.44006288,90.45261746,92.70785115,93.56585985,93.00355484333335,1.6158211551567263,104.5412275,122.1952483,108.62118329999998,107.17281909999998,104.5086618,102.8017203,107.855225,105.6941544,109.06584709999998,119.1025189,115.1781396,109.8852597,121.4977331,107.8737015,111.78588636666662,6.498202759218211,92.61107094571427,117.83008292857143
23,138,195,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple,91.48135786,90.97818277,93.3204487,94.71203306,90.97597665,90.31528693,90.6878768,91.51861705,94.89613443,92.84416234,92.48667725,93.44006288,90.45261746,92.70785115,91.92666311,1.6169132767950207,101.8474768,104.5412275,122.1952483,108.62118329999998,107.17281909999998,104.5086618,102.8017203,107.855225,105.6941544,109.06584709999998,119.1025189,115.1781396,109.8852597,121.4977331,109.52798419999998,6.939591699357633,93.07072146857142,115.06331475714286
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple,91.70292746,91.48135786,90.97818277,93.3204487,94.71203306,90.97597665,90.31528693,90.6878768,91.51861705,94.89613443,92.84416234,92.48667725,93.44006288,90.45261746,91.38748936333336,1.5464600061570712,124.3915101,101.8474768,104.5412275,122.1952483,108.62118329999998,107.17281909999998,104.5086618,102.8017203,107.855225,105.6941544,109.06584709999998,119.1025189,115.1781396,109.8852597,110.26007146666664,9.04263235020746,92.80622654571428,113.07302042857143
13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,apple,94.47811755,91.70292746,91.48135786,90.97818277,93.3204487,94.71203306,90.97597665,90.31528693,90.6878768,91.51861705,94.89613443,92.84416234,92.48667725,93.44006288,92.55413429000002,1.622114526308853,116.7366261,124.3915101,101.8474768,104.5412275,122.1952483,108.62118329999998,107.17281909999998,104.5086618,102.8017203,107.855225,105.6941544,109.06584709999998,119.1025189,115.1781396,114.3252043333333,8.879088590137583,92.4176526942857,113.76213252857144
26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,apple,93.50574163,94.47811755,91.70292746,91.48135786,90.97818277,93.3204487,94.71203306,90.97597665,90.31528693,90.6878768,91.51861705,94.89613443,92.84416234,92.48667725,93.22892888000001,1.4974662109697006,120.1593771,116.7366261,124.3915101,101.8474768,104.5412275,122.1952483,108.62118329999998,107.17281909999998,104.5086618,102.8017203,107.855225,105.6941544,109.06584709999998,119.1025189,120.42917109999996,9.005755752695382,91.97085011285715,115.25155598571428
28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,apple,94.73763514,93.50574163,94.47811755,91.70292746,91.48135786,90.97818277,93.3204487,94.71203306,90.97597665,90.31528693,90.6878768,91.51861705,94.89613443,92.84416234,94.24049810666668,1.5027010278460096,107.1843273,120.1593771,116.7366261,124.3915101,101.8474768,104.5412275,122.1952483,108.62118329999998,107.17281909999998,104.5086618,102.8017203,107.855225,105.6941544,109.06584709999998,114.69344349999996,9.16561378458721,92.05800461,115.19765201428572
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple,92.12438519,94.73763514,93.50574163,94.47811755,91.70292746,91.48135786,90.97818277,93.3204487,94.71203306,90.97597665,90.31528693,90.6878768,91.51861705,94.89613443,93.45592065333335,1.5130780344049015,120.4359949,107.1843273,120.1593771,116.7366261,124.3915101,101.8474768,104.5412275,122.1952483,108.62118329999998,107.17281909999998,104.5086618,102.8017203,107.855225,105.6941544,115.92656643333329,8.919959391633531,92.45495676428571,113.52716508571429
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple,90.02575116,92.12438519,94.73763514,93.50574163,94.47811755,91.70292746,91.48135786,90.97818277,93.3204487,94.71203306,90.97597665,90.31528693,90.6878768,91.51861705,92.29592383,1.7235272745976606,112.3126628,120.4359949,107.1843273,120.1593771,116.7366261,124.3915101,101.8474768,104.5412275,122.1952483,108.62118329999998,107.17281909999998,104.5086618,102.8017203,107.855225,113.31099499999998,8.04308902665513,92.43072437571429,113.28517712857142
21,135,198,23.86087054,94.92048112,5.7650151260000015,105.0241329,apple,91.70293849,90.02575116,92.12438519,94.73763514,93.50574163,94.47811755,91.70292746,91.48135786,90.97818277,93.3204487,94.71203306,90.97597665,90.31528693,90.6878768,91.28435827999999,1.7018981802335111,123.5900822,112.3126628,120.4359949,107.1843273,120.1593771,116.7366261,124.3915101,101.8474768,104.5412275,122.1952483,108.62118329999998,107.17281909999998,104.5086618,102.8017203,118.77957996666663,6.237200123548476,91.78205775571429,114.40964408571428
5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple,94.92048112,91.70293849,90.02575116,92.12438519,94.73763514,93.50574163,94.47811755,91.70292746,91.48135786,90.97818277,93.3204487,94.71203306,90.97597665,90.31528693,92.21639025666667,1.8442905156004032,105.0241329,123.5900822,112.3126628,120.4359949,107.1843273,120.1593771,116.7366261,124.3915101,101.8474768,104.5412275,122.1952483,108.62118329999998,107.17281909999998,104.5086618,113.6422926333333,7.080148057473364,91.41193177714285,115.87596547142857
2,123,205,22.36629253,90.78572467,5.739652177000001,124.9831618,apple,92.62665309,94.92048112,91.70293849,90.02575116,92.12438519,94.73763514,93.50574163,94.47811755,91.70292746,91.48135786,90.97818277,93.3204487,94.71203306,90.97597665,93.08335756666668,1.738542257223369,102.8045658,105.0241329,123.5900822,112.3126628,120.4359949,107.1843273,120.1593771,116.7366261,124.3915101,101.8474768,104.5412275,122.1952483,108.62118329999998,107.17281909999998,110.47292696666663,8.371768367935383,91.6155196257143,113.44792734285714
15,133,199,23.99686172,91.61001707,5.8247786360000005,117.6102915,apple,90.78572467,92.62665309,94.92048112,91.70293849,90.02575116,92.12438519,94.73763514,93.50574163,94.47811755,91.70292746,91.48135786,90.97818277,93.3204487,94.71203306,92.77761962666666,1.8561319139288799,124.9831618,102.8045658,105.0241329,123.5900822,112.3126628,120.4359949,107.1843273,120.1593771,116.7366261,124.3915101,101.8474768,104.5412275,122.1952483,108.62118329999998,110.9372868333333,9.208962318002394,91.59361005000001,112.61450562857142
31,130,198,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple,91.61001707,90.78572467,92.62665309,94.92048112,91.70293849,90.02575116,92.12438519,94.73763514,93.50574163,94.47811755,91.70292746,91.48135786,90.97818277,93.3204487,91.67413161000002,1.5569137750277173,117.6102915,124.9831618,102.8045658,105.0241329,123.5900822,112.3126628,120.4359949,107.1843273,120.1593771,116.7366261,124.3915101,101.8474768,104.5412275,122.1952483,115.13267303333332,8.80191316369985,91.54517774714286,111.8546832
25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple,92.73446667,91.61001707,90.78572467,92.62665309,94.92048112,91.70293849,90.02575116,92.12438519,94.73763514,93.50574163,94.47811755,91.70292746,91.48135786,90.97818277,91.71006947000001,1.5837849653625216,120.05866709999998,117.6102915,124.9831618,102.8045658,105.0241329,123.5900822,112.3126628,120.4359949,107.1843273,120.1593771,116.7366261,124.3915101,101.8474768,104.5412275,120.8840401333333,8.765953294708407,91.31991791571429,115.22592828571429
16,143,204,23.71475278,91.53331177,5.631333387000001,121.8961665,apple,92.80441624,92.73446667,91.61001707,90.78572467,92.62665309,94.92048112,91.70293849,90.02575116,92.12438519,94.73763514,93.50574163,94.47811755,91.70292746,91.48135786,92.38296666000001,1.3149352357858923,100.6192543,120.05866709999998,117.6102915,124.9831618,102.8045658,105.0241329,123.5900822,112.3126628,120.4359949,107.1843273,120.1593771,116.7366261,124.3915101,101.8474768,112.76273763333329,10.374041755665203,91.50404969,112.81945070000002
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple,91.53331177,92.80441624,92.73446667,91.61001707,90.78572467,92.62665309,94.92048112,91.70293849,90.02575116,92.12438519,94.73763514,93.50574163,94.47811755,91.70292746,92.35739822666669,1.3325486605191896,121.8961665,100.6192543,120.05866709999998,117.6102915,124.9831618,102.8045658,105.0241329,123.5900822,112.3126628,120.4359949,107.1843273,120.1593771,116.7366261,124.3915101,114.1913626333333,10.116755332230031,92.00720626142856,111.74874691428572
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple,90.37981478,91.53331177,92.80441624,92.73446667,91.61001707,90.78572467,92.62665309,94.92048112,91.70293849,90.02575116,92.12438519,94.73763514,93.50574163,94.47811755,91.57251426333335,0.9760531434191446,112.8954016,121.8961665,100.6192543,120.05866709999998,117.6102915,124.9831618,102.8045658,105.0241329,123.5900822,112.3126628,120.4359949,107.1843273,120.1593771,116.7366261,111.80360746666663,9.461752148919897,92.35335084857142,110.01525760000001
20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,apple,90.03577124,90.37981478,91.53331177,92.80441624,92.73446667,91.61001707,90.78572467,92.62665309,94.92048112,91.70293849,90.02575116,92.12438519,94.73763514,93.50574163,90.64963259666668,1.0872979558554519,113.0688155,112.8954016,121.8961665,100.6192543,120.05866709999998,117.6102915,124.9831618,102.8045658,105.0241329,123.5900822,112.3126628,120.4359949,107.1843273,120.1593771,115.95346119999998,8.054168825322975,92.15811971000001,110.24522677142856
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple,92.21083961,90.03577124,90.37981478,91.53331177,92.80441624,92.73446667,91.61001707,90.78572467,92.62665309,94.92048112,91.70293849,90.02575116,92.12438519,94.73763514,90.87547521,1.0839190751317798,107.9868949,113.0688155,112.8954016,121.8961665,100.6192543,120.05866709999998,117.6102915,124.9831618,102.8045658,105.0241329,123.5900822,112.3126628,120.4359949,107.1843273,111.3170373333333,7.385195080227444,92.48497181,110.94735221428571
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple,91.45665004,92.21083961,90.03577124,90.37981478,91.53331177,92.80441624,92.73446667,91.61001707,90.78572467,92.62665309,94.92048112,91.70293849,90.02575116,92.12438519,91.23442029666667,1.085597564262573,111.7763395,107.9868949,113.0688155,112.8954016,121.8961665,100.6192543,120.05866709999998,117.6102915,124.9831618,102.8045658,105.0241329,123.5900822,112.3126628,120.4359949,110.9440166333333,7.163023413114003,92.57008679571427,111.46992312857144
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple,92.39544055,91.45665004,92.21083961,90.03577124,90.37981478,91.53331177,92.80441624,92.73446667,91.61001707,90.78572467,92.62665309,94.92048112,91.70293849,90.02575116,92.02097673333334,1.0324800996313934,114.7399101,111.7763395,107.9868949,113.0688155,112.8954016,121.8961665,100.6192543,120.05866709999998,117.6102915,124.9831618,102.8045658,105.0241329,123.5900822,112.3126628,111.50104816666664,6.492481803268878,93.04849546428571,110.51469922857142
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple,91.22759742,92.39544055,91.45665004,92.21083961,90.03577124,90.37981478,91.53331177,92.80441624,92.73446667,91.61001707,90.78572467,92.62665309,94.92048112,91.70293849,91.69322933666668,0.871404295521287,124.2179699,114.7399101,111.7763395,107.9868949,113.0688155,112.8954016,121.8961665,100.6192543,120.05866709999998,117.6102915,124.9831618,102.8045658,105.0241329,123.5900822,116.91140649999996,5.77311096461324,93.19461205,111.16247092857142
